,name,username,profile,user_id,title,fide,country,followers,joined,last_online,current_rapid_rating,highest_rapid_rating,highest_rapid_date,rapid_win,rapid_draw,rapid_loss,current_blitz_rating,highest_blitz_rating,highest_blitz_date,blitz_win,blitz_draw,blitz_loss,current_bullet_rating,highest_bullet_rating,highest_bullet_date,bullet_win,bullet_draw,bullet_loss,highest_tactics_rating,highest_tactics_date,highest_puzzle_rush_score,is_streamer,status,league
1415,Marie Sebag,sourisblanche,https://www.chess.com/member/sourisblanche,7903248,GM,,France,109,16/06/2012,30/12/2017,,,,,,,2400.0,2000.0,14/07/2012,6.0,0.0,18.0,,,,,,,1356,02/12/2012,,False,premium,
1416,Спартак Высочин,spartakus1975,https://www.chess.com/member/Spartakus1975,13675484,GM,,Ukraine,188,27/09/2013,14/07/2023,2480.0,2622.0,30/05/2020,36.0,7.0,4.0,2674.0,2794.0,29/04/2020,1590.0,257.0,921.0,2454.0,2617.0,05/03/2016,3973.0,319.0,3002.0,3210,12/07/2023,63.0,False,premium,Elite
1417,Zenón Franco,spasskypy,https://www.chess.com/member/SpasskyPY,18778582,GM,,Paraguay,2,05/09/2014,14/07/2023,,,,,,,,,,,,,,,,,,,400,05/09/2014,,False,premium,
1418,Andrew Hong,speedoflight0,https://www.chess.com/member/SpeedofLight0,73480506,GM,,United States,112,14/03/2020,16/07/2023,2461.0,2738.0,07/12/2020,39.0,10.0,24.0,3128.0,3128.0,13/07/2023,554.0,100.0,394.0,3023.0,3049.0,18/01/2023,157.0,32.0,186.0,3945,23/12/2022,76.0,False,premium,Silver
1419,Ray Robson,spicycaterpillar,https://www.chess.com/member/spicycaterpillar,52129472,GM,,United States,2467,21/11/2018,16/07/2023,2616.0,2732.0,06/06/2019,84.0,29.0,58.0,3113.0,3113.0,08/05/2023,1988.0,376.0,1224.0,3167.0,3265.0,13/04/2021,2616.0,306.0,2187.0,400,01/06/2021,181.0,False,premium,Crystal
1420,,srinavasan,https://www.chess.com/member/Srinavasan,68988540,GM,,India,48,07/12/2019,30/06/2021,,,,,,,2945.0,3106.0,28/02/2021,105.0,20.0,35.0,3026.0,2885.0,22/12/2019,62.0,5.0,21.0,1200,07/12/2019,48.0,False,premium,
1421,Stanislav Novikov,stanislavnovikov,https://www.chess.com/member/StanislavNovikov,40760128,GM,,Russia,66,27/11/2017,12/07/2023,2593.0,2593.0,06/04/2022,1.0,0.0,0.0,2806.0,2794.0,14/04/2022,231.0,70.0,206.0,2451.0,2301.0,19/01/2019,9.0,0.0,3.0,2618,06/04/2022,59.0,False,premium,Bronze
1422,Richard Bitoon,starmatecc,https://www.chess.com/member/STARMATEcc,2024982,GM,,Philippines,224,11/07/2009,15/07/2023,2000.0,2007.0,26/03/2023,72.0,6.0,38.0,2587.0,2785.0,24/04/2023,1548.0,248.0,1257.0,2700.0,2764.0,23/03/2023,925.0,81.0,615.0,3520,19/02/2023,53.0,False,premium,Legend
1423,Raja Rithvik R,starworld123,https://www.chess.com/member/starworld123,43032806,GM,,India,519,06/02/2018,16/07/2023,2373.0,2748.0,15/05/2020,20.0,6.0,26.0,2793.0,2904.0,03/12/2022,1903.0,372.0,1724.0,2809.0,2953.0,18/09/2022,4106.0,564.0,4332.0,3739,08/10/2022,63.0,False,premium,Crystal
1424,Nikola Djukic,stephendedalus83,https://www.chess.com/member/StephenDedalus83,47557106,GM,,Ireland,423,02/07/2018,16/07/2023,2486.0,2601.0,15/08/2020,8.0,4.0,14.0,2757.0,2903.0,03/01/2022,1762.0,478.0,1343.0,2650.0,,,0.0,0.0,1.0,3533,09/07/2023,53.0,False,premium,Crystal
1425,,strength1234,https://www.chess.com/member/strength1234,141127211,GM,,India,292,20/05/2021,16/07/2023,2002.0,2168.0,10/03/2022,1.0,2.0,0.0,2870.0,2925.0,26/06/2023,931.0,317.0,986.0,,,,,,,3695,30/09/2022,76.0,False,premium,Elite
1426,Sergey Kudrin,stupid11,https://www.chess.com/member/stupid11,47393014,GM,,United States,4,26/06/2018,06/07/2023,2455.0,2455.0,06/07/2023,16.0,8.0,7.0,2323.0,2421.0,20/09/2021,28.0,1.0,33.0,,,,,,,3002,29/11/2022,2.0,False,premium,Stone
1427,,sumopork,https://www.chess.com/member/sumopork,44009538,GM,,Finland,512,07/03/2018,16/07/2023,,,,,,,2938.0,2938.0,13/07/2023,5957.0,1078.0,3965.0,2726.0,2889.0,28/12/2020,2033.0,229.0,1246.0,3505,11/08/2022,60.0,False,premium,Elite
1428,Andrea Stella,superetual,https://www.chess.com/member/Superetual,28425758,GM,,Spain,317,31/05/2016,14/07/2023,2347.0,2356.0,27/11/2020,4.0,7.0,5.0,2505.0,2505.0,02/03/2020,92.0,9.0,45.0,2657.0,2507.0,13/06/2020,356.0,53.0,243.0,2990,27/02/2019,0.0,False,premium,Wood
1429,Surya Shekhar Ganguly,suryaganguly,https://www.chess.com/member/suryaganguly,29619052,GM,,India,823,24/08/2016,03/07/2023,2514.0,2704.0,15/05/2020,17.0,7.0,8.0,2916.0,3019.0,03/02/2021,658.0,101.0,418.0,2675.0,2803.0,21/05/2021,553.0,48.0,355.0,4200,23/03/2020,82.0,False,premium,Bronze
1430,Swapnil Dhopade,swapchess90,https://www.chess.com/member/swapchess90,29773888,GM,,India,1037,04/09/2016,16/07/2023,2311.0,2532.0,08/02/2018,3.0,0.0,6.0,2820.0,2877.0,25/05/2019,1843.0,314.0,1394.0,2676.0,2809.0,08/06/2021,3564.0,395.0,2618.0,3546,04/07/2023,53.0,False,premium,Crystal
1431,Swapnil Dhopade,swapchesspathshala,https://www.chess.com/member/SwapChessPathshala,136919272,GM,,India,4,23/04/2021,11/03/2023,,,,,,,1265.0,1265.0,18/08/2021,31.0,0.0,1.0,,,,,,,1200,23/04/2021,39.0,False,premium,
1432,Robert Hess,sxsw2,https://www.chess.com/member/SxSW2,58135828,GM,,United States,6,06/03/2019,11/03/2019,2468.0,2529.0,11/03/2019,2.0,1.0,1.0,2238.0,,,0.0,0.0,1.0,2306.0,,,0.0,0.0,1.0,1200,06/03/2019,,False,premium,
1433,Klementy Sychev,sychev_on_youtube,https://www.chess.com/member/Sychev_on_YouTube,171100523,GM,,Peru,22,01/02/2022,22/06/2023,,,,,,,2846.0,2963.0,05/02/2023,464.0,61.0,264.0,,,,,,,1200,01/02/2022,53.0,False,premium,Champion
1434,Reefat Bin Sattar,tacticusbd,https://www.chess.com/member/Tacticusbd,66859750,GM,,Bangladesh,67,19/10/2019,15/07/2023,2096.0,2432.0,23/05/2020,18.0,5.0,16.0,2428.0,2529.0,01/05/2023,1036.0,61.0,1160.0,1787.0,,,0.0,0.0,3.0,3181,01/05/2023,54.0,False,premium,Elite
1435,Bruce Leeroy,taekwondoking,https://www.chess.com/member/TaeKwondoKing,20121744,GM,,United States,54,11/12/2014,16/07/2023,,,,,,,2814.0,2886.0,22/05/2021,260.0,28.0,187.0,2827.0,2935.0,24/12/2020,4547.0,354.0,3268.0,3311,28/04/2023,42.0,False,premium,Crystal
1436,Tamir Nabaty,tamirnabaty,https://www.chess.com/member/TamirNabaty,77309112,GM,,Israel,166,21/04/2020,24/11/2022,2475.0,2632.0,15/08/2020,15.0,4.0,9.0,2941.0,3035.0,21/07/2021,522.0,65.0,132.0,2920.0,2940.0,20/12/2020,25.0,1.0,16.0,400,21/04/2020,,False,premium,Stone
1437,Ilya Smirin,tapuah,https://www.chess.com/member/Tapuah,4083321,GM,,Israel,1908,06/10/2010,16/07/2023,2400.0,2836.0,30/09/2020,26.0,7.0,9.0,2936.0,3006.0,27/11/2019,9705.0,1911.0,5539.0,2751.0,2751.0,02/09/2021,17.0,0.0,1.0,2438,20/07/2020,60.0,False,premium,Legend
1438,Tejas Bakre,tarhercule,https://www.chess.com/member/Tarhercule,22713466,GM,,India,126,07/06/2015,14/07/2023,,,,,,,2525.0,2703.0,09/08/2020,459.0,88.0,338.0,1771.0,1688.0,17/10/2018,4.0,0.0,1.0,2584,30/12/2019,30.0,False,premium,Silver
1439,Natalia Zhukova,tashik,https://www.chess.com/member/Tashik,28438790,GM,,Ukraine,98,01/06/2016,14/07/2023,2298.0,2397.0,09/09/2021,7.0,4.0,5.0,2366.0,2616.0,08/02/2020,1306.0,187.0,1242.0,2595.0,2595.0,29/11/2020,35.0,5.0,17.0,3143,03/01/2023,63.0,False,premium,Crystal
1440,Vadim Moiseenko,taykagm,https://www.chess.com/member/TaykaGM,55807802,GM,,Russia,15,11/01/2019,26/07/2021,,,,,,,2565.0,2622.0,03/07/2019,2.0,0.0,1.0,2646.0,2632.0,06/03/2020,18.0,1.0,15.0,2662,08/01/2021,48.0,False,premium,
1441,Artem Omelja,temiksmozg,https://www.chess.com/member/temiksmozg,35839128,GM,,Ukraine,66,27/05/2017,16/07/2023,2416.0,2504.0,22/11/2020,6.0,2.0,8.0,2669.0,2756.0,22/03/2019,1749.0,401.0,1893.0,2594.0,2668.0,14/12/2020,157.0,25.0,151.0,3812,25/03/2020,65.0,False,premium,Crystal
1442,Vitaly Teterev,tetrix83,https://www.chess.com/member/tetrix83,40124320,GM,,Belarus,35,07/11/2017,16/07/2023,2520.0,2520.0,20/02/2023,2.0,0.0,0.0,2504.0,2729.0,13/03/2020,1737.0,267.0,1731.0,2264.0,2264.0,25/06/2023,442.0,12.0,77.0,3410,14/07/2023,50.0,False,premium,Silver
1443,,thatsallshewrote,https://www.chess.com/member/thatsallshewrote,36717906,GM,,Czech Republic,87,01/07/2017,16/07/2023,,,,,,,2764.0,2936.0,02/12/2018,4038.0,737.0,2926.0,2778.0,2841.0,12/09/2020,861.0,63.0,547.0,1244,02/03/2018,34.0,False,premium,Elite
1444,,theexpertpatzer,https://www.chess.com/member/theexpertpatzer,66128332,GM,,England,143,01/10/2019,09/07/2023,,,,,,,2832.0,2925.0,24/12/2020,704.0,113.0,454.0,2900.0,2986.0,11/12/2020,2424.0,244.0,1622.0,3685,19/02/2022,59.0,False,premium,Crystal
1445,Thej Kumar,thej11,https://www.chess.com/member/Thej11,6371115,GM,,India,29,24/12/2011,24/06/2023,2185.0,2333.0,27/04/2021,6.0,4.0,7.0,2505.0,2606.0,21/07/2020,131.0,13.0,100.0,,,,,,,2436,16/01/2021,,False,premium,Bronze
1446,Giorgi Margvelashvili,thesilmarils,https://www.chess.com/member/TheSilmarils,118926098,GM,,United States,844,06/02/2021,16/07/2023,2500.0,2500.0,03/05/2022,2.0,1.0,0.0,2856.0,2996.0,22/06/2023,3265.0,1204.0,3069.0,2867.0,3003.0,02/05/2023,886.0,205.0,656.0,3579,07/04/2023,45.0,False,premium,Elite
1447,Viswanathan Anand,thevish,https://www.chess.com/member/TheVish,77794350,GM,,India,4610,26/04/2020,15/07/2023,2731.0,2751.0,05/05/2020,26.0,15.0,5.0,2620.0,2620.0,22/08/2020,1.0,0.0,1.0,,,,,,,2760,16/11/2022,52.0,False,premium,Wood
1448,,the_impost0r,https://www.chess.com/member/The_Impost0r,149165299,GM,,Trinidad/Tobago,47,27/07/2021,22/04/2023,,,,,,,3064.0,3064.0,22/04/2023,344.0,62.0,196.0,2955.0,2955.0,29/04/2022,20.0,0.0,6.0,3408,10/12/2022,59.0,False,premium,Crystal
1449,Thomas Roussel-Roozmon,thomas_rr,https://www.chess.com/member/Thomas_RR,31089822,GM,,Canada,19,23/11/2016,27/06/2023,,,,,,,2588.0,2588.0,10/01/2021,88.0,13.0,27.0,2521.0,2571.0,18/05/2019,144.0,16.0,76.0,1200,23/11/2016,45.0,False,premium,
1450,Boris Savchenko,tigra,https://www.chess.com/member/tigra,21552848,GM,,Russia,183,17/03/2015,14/04/2023,2656.0,2656.0,30/05/2020,9.0,4.0,2.0,2749.0,2916.0,10/10/2021,528.0,82.0,259.0,2411.0,2459.0,05/04/2017,7.0,0.0,5.0,3686,04/02/2021,64.0,False,premium,Stone
1451,Tigran Gharamian,tigrangharamian,https://www.chess.com/member/tigrangharamian,20597950,GM,,France,172,13/01/2015,16/07/2023,2833.0,2833.0,11/06/2022,26.0,2.0,0.0,2849.0,2905.0,27/12/2021,335.0,73.0,190.0,2900.0,3023.0,10/11/2022,3212.0,456.0,2087.0,3556,31/01/2023,58.0,False,premium,Champion
1452,Jim Tarjan,tirantes,https://www.chess.com/member/Tirantes,12860398,GM,,United States,58,25/07/2013,03/05/2023,2212.0,2520.0,10/04/2020,59.0,29.0,20.0,2460.0,2525.0,24/04/2020,47.0,17.0,66.0,,,,,,,400,25/07/2013,,False,premium,Wood
1453,Michael Roiz,tiredofdancing,https://www.chess.com/member/tiredofdancing,48475300,GM,,Israel,291,05/08/2018,30/01/2020,,,,,,,2887.0,3088.0,27/04/2019,3809.0,1622.0,2386.0,2945.0,2885.0,02/06/2019,225.0,20.0,117.0,1428,30/10/2019,48.0,False,premium,
1454,Jingyao Tin,tjychess,https://www.chess.com/member/tjychess,4072357,GM,,Singapore,126,04/10/2010,16/07/2023,2365.0,2459.0,08/08/2020,57.0,12.0,31.0,2870.0,2994.0,28/06/2023,2082.0,332.0,1455.0,2874.0,2985.0,03/04/2021,4232.0,437.0,2988.0,3635,18/06/2023,67.0,False,premium,Elite
1455,Matthieu Cornette,tocras,https://www.chess.com/member/Tocras,24626192,GM,,France,321,18/10/2015,16/07/2023,2592.0,2602.0,19/01/2018,1.0,1.0,0.0,2736.0,2870.0,13/03/2023,1788.0,301.0,1239.0,2532.0,2796.0,17/01/2021,285.0,36.0,190.0,2290,26/05/2016,62.0,False,premium,Champion
1456,,tokyovice,https://www.chess.com/member/TokyoVice,111726776,GM,,Russia,0,12/01/2021,06/06/2023,,,,,,,2513.0,2731.0,24/01/2021,141.0,42.0,92.0,2704.0,2718.0,24/01/2021,11.0,1.0,3.0,3638,06/06/2023,,False,premium,
1457,David Anton Guijarro,tptagain,https://www.chess.com/member/tptagain,81535436,GM,,Spain,445,05/06/2020,16/07/2023,2648.0,2746.0,15/08/2020,64.0,52.0,36.0,2929.0,3039.0,06/01/2023,1847.0,401.0,1022.0,2941.0,3016.0,04/01/2023,164.0,26.0,86.0,3477,06/11/2022,45.0,False,premium,Champion
1458,,transponster,https://www.chess.com/member/transponster,11500746,GM,,United States,33,13/04/2013,19/04/2020,2000.0,2000.0,14/06/2018,8.0,0.0,1.0,2990.0,2990.0,19/04/2020,1663.0,232.0,1332.0,2841.0,2915.0,20/11/2018,1834.0,154.0,1219.0,3262,04/08/2018,49.0,False,premium,
1459,Pavel Tregubov,tregubovp,https://www.chess.com/member/TregubovP,35034168,GM,,France,51,25/04/2017,15/07/2023,2520.0,2588.0,08/02/2019,22.0,19.0,39.0,2646.0,2703.0,18/06/2023,664.0,180.0,471.0,2077.0,2604.0,17/06/2023,12.0,0.0,9.0,2236,11/11/2021,59.0,False,premium,Silver
1460,,tribaldancer,https://www.chess.com/member/TribalDancer,62637646,GM,,Ghana,11,24/06/2019,14/04/2023,,,,,,,2999.0,2999.0,27/02/2023,213.0,37.0,141.0,2823.0,2901.0,18/03/2020,6.0,2.0,6.0,4212,27/03/2020,65.0,False,premium,Wood
1461,Zvonko Stanojoski,ucitelot,https://www.chess.com/member/Ucitelot,79377858,GM,,North Macedonia,396,13/05/2020,12/07/2023,2517.0,2517.0,21/09/2022,1.0,0.0,0.0,2496.0,2651.0,25/07/2022,8862.0,1673.0,4125.0,2554.0,2563.0,13/07/2022,15.0,2.0,5.0,3655,27/06/2023,33.0,False,premium,Legend
1462,Kenneth Solomon,underdogchss,https://www.chess.com/member/underdogchss,26700750,GM,,South Africa,44,14/02/2016,25/03/2023,2193.0,,,1.0,2.0,4.0,2501.0,2594.0,15/02/2023,1712.0,313.0,1822.0,2411.0,2411.0,22/04/2021,261.0,29.0,266.0,1541,27/05/2020,43.0,False,premium,Bronze
1463,,unknown1soldier,https://www.chess.com/member/unknown1soldier,279836377,GM,,Maldives,32,28/04/2023,14/07/2023,,,,,,,3049.0,3134.0,20/05/2023,285.0,24.0,50.0,3071.0,3177.0,03/05/2023,86.0,4.0,25.0,3564,20/06/2023,,False,premium,Crystal
1464,,unseeinghammer,https://www.chess.com/member/unseeinghammer,25339328,GM,,Central Africa,35,01/12/2015,04/03/2021,,,,,,,2244.0,2436.0,14/04/2018,105.0,8.0,31.0,2477.0,2485.0,04/03/2021,305.0,18.0,136.0,400,01/12/2015,,False,premium,
1465,,untouchablez,https://www.chess.com/member/UnToucHaBLeZ,4831465,GM,,Philippines,30,10/03/2011,13/05/2023,,,,,,,2108.0,2161.0,22/11/2011,4.0,0.0,5.0,3083.0,2944.0,06/04/2011,12.0,0.0,3.0,2986,13/05/2023,23.0,False,premium,
1466,,uurknightmare,https://www.chess.com/member/uurknightmare,57242656,GM,,United States,8,12/02/2019,16/07/2023,,,,,,,2842.0,2936.0,25/08/2022,556.0,124.0,358.0,2779.0,2927.0,30/11/2020,172.0,13.0,87.0,2219,24/01/2021,41.0,False,premium,Crystal
1467,Tair Vahidov,uzbektiger1963,https://www.chess.com/member/Uzbektiger1963,75827438,GM,,Brunei,0,06/04/2020,29/04/2020,,,,,,,2541.0,2544.0,29/04/2020,62.0,17.0,29.0,2158.0,2118.0,06/04/2020,10.0,0.0,7.0,1736,29/04/2020,,False,premium,
1468,Dmitry Kononenko,valger,https://www.chess.com/member/valger,28293216,GM,,Ukraine,140,22/05/2016,28/01/2021,,,,,,,2926.0,2926.0,27/10/2019,1062.0,163.0,498.0,2954.0,2882.0,11/10/2018,788.0,79.0,417.0,2807,25/10/2019,63.0,False,premium,
1469,,verymasculineegirl,https://www.chess.com/member/VeryMasculineEgirl,123234586,GM,,England,560,23/02/2021,16/07/2023,2273.0,,,0.0,0.0,1.0,2819.0,2959.0,14/10/2021,2601.0,518.0,2704.0,2697.0,2766.0,30/06/2021,27.0,1.0,14.0,3417,03/11/2022,50.0,False,premium,Elite
1470,Veselin Topalov,veselintopalov359,https://www.chess.com/member/VESELINTOPALOV359,100400918,GM,,Bulgaria,80,30/11/2020,15/09/2022,2582.0,2762.0,03/12/2020,1.0,10.0,6.0,,,,,,,,,,,,,1000,30/11/2020,,False,premium,Wood
1471,,viih_sou,https://www.chess.com/member/Viih_Sou,144568667,GM,,Brazil,109,15/06/2021,15/02/2023,2766.0,2766.0,09/05/2022,8.0,1.0,0.0,2883.0,3013.0,21/07/2022,166.0,36.0,167.0,3173.0,3238.0,01/02/2023,426.0,80.0,591.0,3846,03/02/2023,51.0,False,premium,Bronze
1472,Cristobal Henriquez,viiiagra,https://www.chess.com/member/ViIIagra,21547754,GM,,Chile,1064,17/03/2015,16/07/2023,2503.0,2766.0,07/08/2020,24.0,9.0,17.0,2846.0,3050.0,24/03/2023,2346.0,542.0,2100.0,2970.0,3117.0,25/06/2023,1114.0,172.0,900.0,3180,01/07/2021,77.0,False,premium,Silver
1473,Viktor Matviishen,viktor_matviishen,https://www.chess.com/member/Viktor_Matviishen,70125302,GM,,United States,100,01/01/2020,14/07/2023,2413.0,2510.0,14/11/2022,27.0,1.0,6.0,2913.0,2977.0,01/01/2020,1081.0,178.0,991.0,2751.0,2798.0,12/02/2021,16.0,0.0,18.0,3416,15/03/2023,55.0,False,premium,Silver
1474,Vincent Keymer,vincentkeymer,https://www.chess.com/member/VincentKeymer,43194690,GM,,Germany,1551,10/02/2018,16/07/2023,2671.0,2765.0,30/05/2020,62.0,31.0,33.0,3001.0,3025.0,15/09/2022,2308.0,730.0,2104.0,3019.0,3085.0,15/07/2023,1388.0,223.0,1589.0,3619,17/12/2022,68.0,False,premium,Crystal
1475,Vladimir Dobrov,vladdobrov,https://www.chess.com/member/VladDobrov,26510186,GM,,Russia,1778,04/02/2016,20/04/2022,2455.0,2886.0,31/08/2019,6.0,5.0,2.0,2899.0,3011.0,09/08/2019,4932.0,821.0,3860.0,2815.0,2868.0,04/05/2021,1028.0,128.0,951.0,3160,13/11/2018,61.0,False,premium,Silver
1476,Vladimir Zakhartsov,vladimir_zakhartsov,https://www.chess.com/member/Vladimir_Zakhartsov,140173841,GM,,Russia,127,14/05/2021,12/07/2023,2509.0,2750.0,01/05/2023,3.0,2.0,4.0,2925.0,2948.0,23/05/2023,637.0,163.0,441.0,2997.0,3048.0,08/07/2023,91.0,10.0,34.0,2085,20/03/2023,52.0,False,premium,Crystal
1477,,volodja49,https://www.chess.com/member/volodja49,16358022,GM,,Serbia,57,08/03/2014,16/07/2023,1921.0,,,0.0,1.0,2.0,2411.0,2620.0,19/05/2022,8518.0,1517.0,8233.0,2328.0,2524.0,20/05/2022,38859.0,3341.0,37681.0,400,08/03/2014,,False,premium,Champion
1478,Ernesto Inarkiev,vorenus_lucius,https://www.chess.com/member/Vorenus_Lucius,17695136,GM,,Russia,28,15/06/2014,08/02/2023,,,,,,,2529.0,2531.0,24/12/2016,33.0,4.0,23.0,2364.0,2301.0,26/01/2018,54.0,1.0,32.0,3041,11/02/2019,38.0,False,premium,Wood
1479,Vasile Sanduleac,vsanduleac,https://www.chess.com/member/VSanduleac,43935916,GM,,Moldova,35,04/03/2018,23/06/2022,2245.0,2317.0,30/05/2020,3.0,1.0,3.0,2532.0,2710.0,16/02/2019,1324.0,461.0,1422.0,1931.0,,,0.0,0.0,1.0,1905,22/03/2019,28.0,False,premium,Silver
1480,Emil Sutovsky,vzmz,https://www.chess.com/member/VZMZ,48487866,GM,,Israel,2,05/08/2018,01/07/2023,2500.0,2500.0,21/06/2023,1.0,0.0,0.0,2586.0,2732.0,13/02/2021,43.0,7.0,20.0,2500.0,2311.0,11/10/2020,20.0,2.0,10.0,1929,20/06/2023,35.0,False,premium,Stone
1481,Tom Wedberg,wasawarrior1,https://www.chess.com/member/WasaWarrior1,37684848,GM,,Sweden,8,10/08/2017,30/04/2021,,,,,,,2218.0,2226.0,29/10/2017,27.0,4.0,15.0,,,,,,,400,10/08/2017,,False,premium,
1482,Weng Pogi,weng_pogi,https://www.chess.com/member/Weng_Pogi,4418400,GM,,Norway,12,20/12/2010,01/11/2013,,,,,,,2205.0,2372.0,09/08/2013,22.0,2.0,7.0,2353.0,2938.0,19/03/2011,6359.0,244.0,3255.0,400,20/12/2010,,False,premium,
1483,,winividivici,https://www.chess.com/member/WiniVidiVici,72035780,GM,,Latvia,103,11/02/2020,13/04/2023,,,,,,,3138.0,3163.0,25/11/2022,319.0,67.0,207.0,,,,,,,2210,21/11/2022,42.0,False,premium,Bronze
1484,,wonderfuldino,https://www.chess.com/member/wonderfuldino,87895692,GM,,Vietnam,27,30/07/2020,15/07/2022,,,,,,,2906.0,2923.0,06/11/2020,212.0,15.0,65.0,2612.0,2612.0,01/03/2022,192.0,1.0,48.0,3653,06/01/2022,45.0,False,basic,Stone
1485,Shanglei Lu,wudileige,https://www.chess.com/member/wudileige,46523432,GM,,China,195,26/05/2018,16/07/2023,2690.0,2690.0,03/02/2023,15.0,13.0,5.0,2922.0,3016.0,16/02/2020,189.0,59.0,149.0,3005.0,3059.0,07/07/2023,132.0,16.0,97.0,4703,10/04/2019,58.0,False,premium,Bronze
1486,Jordi Magem,wyharga,https://www.chess.com/member/wyharga,44266632,GM,,Spain,8,14/03/2018,28/06/2023,,,,,,,2606.0,2702.0,11/03/2021,3.0,1.0,1.0,2650.0,1977.0,15/05/2020,4.0,0.0,1.0,2500,13/04/2021,39.0,False,premium,Wood
1487,Pablo Salinas Herrera,xdps,https://www.chess.com/member/XDPS,13565468,GM,,Chile,1626,18/09/2013,14/07/2023,2456.0,2521.0,30/07/2022,152.0,22.0,53.0,2811.0,2927.0,03/02/2022,5212.0,735.0,3202.0,2877.0,2943.0,23/03/2023,1450.0,170.0,914.0,3233,10/05/2021,63.0,False,premium,Champion
1488,Xu Xiangyu,xxysoul6,https://www.chess.com/member/xxysoul6,26915064,GM,,China,573,25/02/2016,16/07/2023,2669.0,2883.0,31/08/2019,17.0,20.0,5.0,2932.0,2967.0,16/03/2023,583.0,154.0,386.0,2991.0,3089.0,26/09/2020,623.0,72.0,373.0,4034,05/03/2020,71.0,False,premium,Crystal
1489,,y0ung_capablanca,https://www.chess.com/member/Y0ung_Capablanca,9855364,GM,,Poland,298,02/12/2012,16/07/2023,2490.0,2759.0,14/02/2021,17.0,5.0,9.0,2871.0,2947.0,13/12/2022,4563.0,982.0,3305.0,2826.0,2826.0,15/04/2023,172.0,17.0,88.0,3526,14/06/2022,62.0,False,premium,Elite
1490,,ym-1,https://www.chess.com/member/YM-1,207083583,GM,,Morocco,1,18/11/2022,03/05/2023,,,,,,,2781.0,2987.0,24/11/2022,33.0,9.0,32.0,,,,,,,1000,18/11/2022,,False,premium,Bronze
1491,"Yang, Kaiqi",yobdc,https://www.chess.com/member/yobdc,24185474,GM,,Canada,385,19/09/2015,16/07/2023,2343.0,2396.0,03/02/2020,185.0,22.0,71.0,2543.0,2690.0,12/05/2021,971.0,123.0,481.0,2357.0,2479.0,15/12/2016,338.0,38.0,300.0,2988,25/11/2021,49.0,False,premium,Elite
1492,אהרן בגראטיוני,yoredea,https://www.chess.com/member/YoreDea,68838270,GM,,Israel,75,04/12/2019,14/07/2023,2387.0,2560.0,22/06/2023,22.0,2.0,3.0,2557.0,2742.0,29/10/2020,1412.0,210.0,1233.0,2428.0,2726.0,12/10/2021,1390.0,146.0,1217.0,3206,18/04/2023,48.0,False,premium,Legend
1493,youman Thebest,youman2016,https://www.chess.com/member/youman2016,29617198,GM,,United States,25,24/08/2016,19/06/2022,,,,,,,2909.0,2913.0,08/02/2020,833.0,119.0,677.0,1200.0,,,0.0,0.0,1.0,2860,21/09/2020,49.0,False,premium,Bronze
1494,Andrey Kvon,younguzbek,https://www.chess.com/member/YoungUzbek,12164308,GM,,Singapore,64,05/06/2013,15/07/2023,2490.0,2490.0,16/09/2022,42.0,3.0,25.0,2763.0,2830.0,13/11/2020,864.0,70.0,524.0,2716.0,2773.0,26/05/2023,1027.0,65.0,649.0,3417,24/12/2022,49.0,False,premium,Silver
1495,Yuri Yakovich,yuri202062,https://www.chess.com/member/Yuri202062,76457780,GM,,Russia,3,12/04/2020,24/06/2023,2181.0,2343.0,30/05/2020,5.0,9.0,6.0,2429.0,2698.0,16/04/2020,33.0,7.0,37.0,,,,,,,1200,12/04/2020,,False,premium,
1496,,yusup_atabayev,https://www.chess.com/member/Yusup_Atabayev,80037208,GM,,Turkmenistan,62,20/05/2020,16/07/2023,2529.0,2575.0,11/07/2021,32.0,15.0,10.0,2789.0,2900.0,10/02/2022,346.0,64.0,106.0,2829.0,2829.0,03/01/2022,149.0,9.0,36.0,3158,30/07/2021,66.0,False,premium,Silver
1497,darko anic,zadarchess,https://www.chess.com/member/zadarchess,13076698,GM,,France,3,09/08/2013,04/03/2023,,,,,,,,,,,,,,,,,,,400,09/08/2013,,False,premium,
1498,,zanyglobal,https://www.chess.com/member/Zanyglobal,140622575,GM,,India,28,17/05/2021,16/07/2023,2481.0,,,0.0,2.0,1.0,2940.0,2990.0,28/05/2023,489.0,184.0,286.0,2695.0,2743.0,29/05/2021,27.0,4.0,19.0,3733,21/02/2023,69.0,False,premium,Crystal
1499,,zeeduin,https://www.chess.com/member/Zeeduin,38294196,GM,,Greenland,18,02/09/2017,18/08/2021,,,,,,,2724.0,3011.0,28/02/2021,430.0,82.0,307.0,2786.0,2908.0,21/06/2021,371.0,36.0,232.0,1082,08/10/2018,43.0,False,premium,
1500,,zhuchenchess,https://www.chess.com/member/ZhuChenChess,5231652,GM,,Qatar,17,06/06/2011,14/07/2023,2496.0,2496.0,16/11/2022,4.0,0.0,0.0,2403.0,2473.0,16/11/2022,636.0,73.0,456.0,2323.0,2336.0,19/12/2016,613.0,33.0,511.0,3205,12/07/2023,78.0,False,premium,Bronze
